@RELATION nis

@ATTRIBUTE newsId string
@ATTRIBUTE interval NUMERIC
@ATTRIBUTE count NUMERIC


@DATA
india-bowls-out-all-opponents-creates-record,8.245254687500003,640
india-can-withstand-financial-shocks-imf,4.812775828460042,513
india-china-to-hold-border-talks-from-monday,5.438430851063827,752
india-develops-first-swine-flu-diagnostic-kit,5.234,7
india-first-to-have-no-duplicacy-in-voters-list,9.061824275362317,552
india-formally-bans-islamic-state,7.018406779661019,59
india-has-19-health-workers-for-every-10k-people,5.426858156028367,141
india-has-highest-religious-hostilities-study,6.273102409638551,332
india-has-over-950-million-mobile-subscribers,8.240241742057643,4753
india-inc-gives-rs-1k-cr-to-swachh-bharat-plan,9.546759221311481,1952
india-isn-t-a-country-of-rapists-steiner,8.503142857142858,14
india-jumps-to-2nd-spot-in-most-odi-wins-list,11.610788982259576,1071
india-must-grow-for-rating-upgrade-s-amp-amp-p,6.320201923076925,936
india-overcome-b-desh-to-reach-wc-semi-finals,4.7593226950354595,282
india-overtakes-us-as-no-3-steelmaker,10.95440514469454,622
india-pak-to-resume-bilateral-cricketing-ties,8.17801995498875,6665
india-pakistan-discuss-ways-to-resume-dialogue,1.330857142857143,7
india-provided-favourable-pitches-sarfraz-nawaz,3.528,2
india-ranked-low-on-human-development-index,5.734600000000001,505
india-ready-for-us-federal-reserve-s-move-rajan,8.071366528925624,2420
india-s-billionaire-population-fourth-highest,3.6600000000000006,6
india-s-censor-board-bans-fifty-shades-of-grey,9.749999999999998,6
india-s-coal-power-plants-inefficient-study,7.344195604395594,2275
india-s-forest-cover-rises-by-5-871-sq-km,3.6024000000000003,45
india-s-forex-reserves-hit-a-fresh-high,4.414349315068487,584
india-s-growth-to-touch-7-4-this-fiscal-hsbc,4.7194698457222986,713
india-s-neela-vaswani-ricky-kej-win-grammy,63.313,1
india-s-punit-renjen-to-be-deloitte-global-ceo,4.69291489361702,47
india-s-trade-deficit-declines-to-17-month-low,3.6991378091872784,283
india-seals-nuclear-deal-with-sri-lanka,3.5886052631578953,38
india-secures-hostage-release-from-afghanistan,5.834584313725494,255
india-sees-most-us-work-visa-rejection-report,9.232328402366868,1014
india-should-bridge-gender-gap-in-workforce-imf,6.78086221470837,1183
india-spent-rs-83-858-cr-on-arms-between-2011-14,6.79518991097923,337
india-sri-lanka-sign-4-key-pacts,4.081500000000001,190
india-thrashes-south-africa-by-130-runs-in-wc,10.713759194630885,3725
india-thumps-uae-by-9-wickets-in-record-wc-win,7.244529268292685,1230
india-to-attend-white-house-summit-on-terror,3.4030000000000005,18
india-to-fill-first-strategic-petroleum-reserve,7.249607500000001,400
india-to-have-10cr-more-toilets-by-2019,5.103379411764704,340
india-to-provide-military-training-to-38-nations,7.593843577981647,2180
india-us-to-start-work-on-4-defence-projects,10.713333333333333,6
india-widens-oil-leak-probe-to-defense-ministry,1.5919999999999999,2
india-won-because-of-umpires-bangladesh-pm,10.149199646643105,566
india-won-t-reach-semi-finals-says-mike-hussey,7.441716666666667,60
india-world-s-largest-importer-of-weapons,8.218814109742441,893
indian-denied-internship-over-rising-rape-cases,8.233866666666666,15
indian-economy-to-grow-8-in-fy16-fitch,5.857989262705789,1397
indian-fishermen-will-be-shot-for-intrusion-sl,7.755,4
indian-techie-gets-12-5k-for-spotting-fb-bug,0.43200000000000005,1
indian-woman-sheds-32kg-wins-gold-competition,13.976531393568143,3265
indian-woman-stabbed-to-death-in-australia,7.0775,6
indian-woman-student-shot-dead-in-california,8.7118038277512,627
indian-women-win-hockey-world-league-round-2,5.0130852272727315,704
indian-yoga-teacher-sets-guinness-record,7.2591935483870955,31
indo-american-named-us-chief-data-scientist,8.604572625698323,358
indo-pak-relations-like-saas-bahu-pak-envoy,5.59340073529412,272
indonesia-house-offered-for-sale-with-free-wife,18.472904761904758,21
infant-dies-after-mother-not-allowed-to-feed-it,5.92413043478261,69
inflation-falls-to-over-5-year-low-of-0-39,5.51034375,32
inflation-targeting-credit-positive-moody-s,2.249,1
infocus-enters-indian-smartphone-market,11.403783783783783,37
infosys-bags-multi-million-dollar-deal,7.358786885245901,61
infosys-donated-most-for-uk-gandhi-statue,7.534393822393823,518
infosys-to-acquire-more-start-ups-vishal-sikka,7.620865275142307,527
infosys-to-acquire-panaya-for-200-million,4.208233333333333,30
inox-wind-plans-rs-1-000-crore-ipo,2.4153333333333333,3
inox-wind-s-ipo-fetches-164-million,7.219933786078096,589
insufficient-sleep-increases-blood-pressure,4.443063333333336,300
internet-needs-stricter-curbs-than-print-centre,6.898197183098592,71
internet-sms-services-blocked-in-nagaland,8.237428571428572,7
internet-traffic-up-3g-usage-more-than-doubled,5.749005102040815,196
internship-rejection-professor-apologises,11.079846153846155,26
intex-aqua-star-2-announced-at-rs-5-999,5.3949,100
intex-launches-aqua-xtreme-v-at-rs-11-290,8.57926529958347,3121
ipl-auction-yuvraj-fetches-record-rs-16-crore,4.376617647058822,34
iran-must-halt-nuclear-work-for-a-decade-obama,4.179333333333334,3
iranian-operation-in-yemen-frees-kidnapped-envoy,4.0545,2
iraq-air-strikes-kill-17-militants-9-civilians,5.388321839080463,87
iraq-is-burns-45-people-to-death,7.349188679245283,53
iraq-kurdish-force-to-retake-mosul-from-isis,5.088727272727275,209
iraq-war-protestors-drop-coffins-at-white-house,5.444027070063696,628
iraqi-offensive-on-tikrit-stalled,4.634589743589745,390
iraqi-troops-enter-strategic-town-near-tikrit,2.1355714285714287,7
iraqi-troops-gain-control-over-town-near-tikrit,9.396196078431373,102
irctc-ties-up-with-amazon-for-online-shopping,8.19282900763359,655
ireland-beat-uae-by-2-wickets-in-wc,3.633789999999999,100
ireland-temporarily-legalises-drugs-by-mistake,7.1998333333333315,24
iron-ore-mines-closure-to-slow-in-15-rio-tinto,9.7065,62
irrfan-khan-signs-nishikant-kamat-s-amp-quot-madaari-amp-quot,4.687769230769231,26
irrfan-to-pair-with-iranian-beauty-golshifteh,6.15059842519685,127
irrfan-to-star-in-tom-hanks-starrer-inferno,5.255608695652176,92
is-conducted-mock-executions-freed-hostage,5.827077946768059,526
is-dresses-up-baby-as-suicide-bomber,8.34341452991453,234
is-frees-19-christians-as-ransom-paid-activists,33.047,1
is-has-failed-to-attract-indian-muslims-rajnath,5.900901162790698,172
is-launches-own-social-media-site-after-fb-ban,16.975567567567566,37
is-lost-25-of-territory-in-iraq-us,4.510960591133008,203
is-merchandise-goes-viral-on-social-media,5.300333333333334,6
is-video-shows-child-jihadi-killing-israeli-spy,11.240255999999999,125
isis-claims-responsibility-for-tunisia-attack,5.494280632411067,253
isis-has-presence-in-afghanistan-un-envoy,5.4380472297911,1101
isis-releases-beheading-video-of-christians,9.678464285714284,28
isis-set-to-burn-alive-17-kurdish-fighters,1.5055,4
isis-to-behead-cigarette-smokers,0.534,1
isis-to-release-29-assyrian-christians,7.238365664403505,1031
islamabad-hc-orders-lakhvi-s-release,3.1716715328467155,137
islamic-state-destroys-ancient-statues-in-mosul,7.997193396226419,424
israel-polling-underway-to-elect-new-pm,4.3040939881456355,1181
israeli-pm-against-statehood-for-palestine,4.808407684098184,1874
isro-plans-satellite-launch-on-march-28,6.850716589861747,434
isro-to-launch-10-satellites-this-year,7.040312638580932,451
isro-to-set-up-third-launch-pad-in-sriharikota,3.213777272727274,220
italy-in-fifa-top-10-without-playing-a-match,2.927954773869347,199
italy-rescues-over-2000-mediterranean-migrants,4.461636363636363,22
itc-plans-to-hike-cigarette-prices-by-upto-21,4.989618090452263,199
j-amp-amp-k-cm-now-trying-to-release-ashiq-faktoo,12.263200000000003,15
j-amp-amp-k-cm-standing-with-terrorists-shiv-sena,1.2854285714285716,7
j-amp-amp-k-is-not-part-of-india-geelani,9.912181818181818,33
j-amp-amp-k-man-behind-2010-stone-pelting-freed,7.1156250000000005,8
j-amp-amp-k-militants-getting-funds-through-hawala-govt,6.353166666666666,24
j-amp-amp-k-pakistan-violates-ceasefire-in-samba,1.9529500000000009,60
j-amp-amp-k-pdp-bjp-meeting-today-govt-likely-on-mar-1,5.669962539682536,1575
j-amp-amp-k-suspected-militants-open-fire-in-army-camp,5.963471395881012,437
j-amp-amp-k-to-revoke-afspa-gradually-sayeed,7.1256818713450265,1710
jacqueline-fernandez-in-karan-johar-s-shuddhi,8.611587654321003,1620
jacqueline-gets-1mn-instagram-followers,4.774,1
jaguar-land-rover-recalls-nearly-62-000-vehicles,9.96246576433121,1256
jailed-ukrainian-pilot-s-health-worsens,7.6053863393810035,937
jaipur-hosting-global-conference-on-terrorism,8.11616523341523,1628
japan-s-economy-comes-out-of-recession,4.957241379310345,29
jayalalithaa-s-supporter-crucifies-himself,12.943870698644425,959
jd-u-suspends-7-ministers-supporting-manjhi,3.315984126984127,63
jet-airways-etihad-reveal-discount-offers,4.5558571428571435,70
jhansi-train-allegedly-stopped-for-uma-bharati,10.1597,150
jindal-power-hindalco-win-coal-blocks,4.071907894736842,76
john-abraham-to-star-in-force-sequel,5.286905882352944,85
jupiter-s-largest-moon-has-an-ocean-nasa,6.851105263157896,247
justin-bieber-has-man-crush-on-ben-affleck,8.838833333333334,6
kabul-woman-burned-to-death-for-burning-quran,9.722778177458027,834
kangana-and-saif-to-be-cast-together,7.577287756370425,1609
kapil-sharma-refuses-to-work-in-srk-s-tv-show,9.365554054054053,74
karachi-may-sink-into-ocean-by-2060-experts,9.6458623853211,218
karan-johar-s-look-in-bombay-velvet-revealed,3.2539999999999996,1
kareena-starts-shooting-for-udta-punjab,7.8006874999999996,16
kareena-would-be-the-wife-i-wanted-karan-johar,7.596556390977442,133
karnataka-declines-cbi-probe-in-ias-death-case,4.4353952569169905,253
karnataka-dismantle-mumbai-for-44-in-ranji,5.1616301369863,73
karnataka-governor-walks-off-stage-during-anthem,6.051600000000001,15
karnataka-protests-against-ias-officer-s-death,5.547847441860471,1075
kasab-never-asked-for-biryani-story-fabricated,9.665354401805867,886
kashmir-receives-season-s-heaviest-rainfall,5.816538461538462,13
kaspersky-lab-exposes-us-spying-program,6.877541401273884,157
kataria-discharged-in-sohrabuddin-case,4.609456521739128,92
kazakhstan-woman-allegedly-gang-raped-in-delhi,7.432736196319017,163
keep-srinivasan-out-of-bcci-pawar-tells-modi,4.446634615384617,104
kejriwal-accepts-vvip-treatment-in-bengaluru,11.915,2
kejriwal-breaks-silence-after-internal-rift,5.301507317073169,205
kejriwal-expresses-pain-at-tussle-in-the-party,27.831,1
kejriwal-has-no-respect-for-law-says-court,7.44921704745168,1138
kejriwal-joins-hazare-s-protest-slams-centre,4.188363636363635,33
kejriwal-to-get-treatment-on-modi-s-prescription,16.754,2
kejriwal-to-hold-first-janta-darbar-today,5.852379310344827,58
kejriwal-unhappy-over-congratulatory-hoardings,9.196499999999999,26
kejriwal-wanted-to-quit-as-aap-convener,12.222272005294515,1511
kejriwal-wanted-to-quit-politics-ashutosh,7.8129230769230755,13
kenyan-jail-frees-100-year-old-woman,8.574597924773025,771
kept-talking-to-myself-got-no-answers-deepika,8.64063793103448,464
kerala-assembly-five-opposition-mlas-suspended,5.089597678916824,517
kerala-assembly-speaker-passes-away,3.1572500000000003,4
kerala-holds-beef-eating-fest,10.405422222222223,90
kfc-to-roll-out-edible-coffee-cups,8.193272727272726,110
khap-panchayat-bans-djs-in-marriages,7.565559479553901,538
kidambi-srikanth-wins-swiss-open-grand-prix-gold,4.497455604075693,687
kids-who-are-breastfed-have-higher-iq-study,8.667438324117397,4702
killing-goons-in-self-defence-not-offence-hc,6.7915,4
kim-kanye-accidentally-photo-bomb-mom-and-baby,13.852421793534894,3836
kiran-bedi-writes-letter-to-amp-quot-fellow-indians-amp-quot,0.628,1
kochi-fireball-triggers-panic,8.093056155507561,463
kohli-2nd-most-followed-sportsperson-on-fb,7.661969267139479,846
kohli-blown-away-by-anushka-s-acting-in-nh10,11.130090540118637,3203
kohli-loses-his-cool-abuses-ht-journalist,25.888,1
kohli-s-ton-first-by-indian-against-pak-in-wc,4.983333333333333,6
kolkata-5-year-old-raped-in-bjp-office,0.5710000000000001,1
kolo-toure-announces-international-retirement,3.0966923076923076,26
konkona-to-play-aarushi-talwar-s-mother-onscreen,12.373,1
kristen-first-us-actress-to-win-caesar-award,7.7917262210796885,778
krk-approached-for-nach-baliye-7-sources,3.5210000000000004,1
kumar-sangakkara-enters-14-000-odi-runs-club,5.383888888888889,9
kumble-to-be-inducted-into-icc-hall-of-fame,4.884493243243244,148
kurdish-fighters-recapture-syrian-town-from-isis,3.5269999999999997,1
la-liga-barcelona-5-0-levante,3.492419354838709,31
la-liga-eibar-beaten-0-2-by-barcelona,3.112141486810554,417
la-liga-granada-1-3-barcelona,4.286662407531941,1487
labour-trafficking-victims-awarded-14m,7.14175,64
lady-gaga-engaged-to-actor-taylor-kinney,4.079411764705883,34
lakhvi-getting-internet-mobiles-tv-in-jail,9.240521086490341,1399
lalit-modi-impeached-as-rca-president,5.7142,15
land-bill-cong-rejects-open-debate-proposal,5.4335932642487075,386
laser-weapon-disables-vehicle-from-a-mile-away,11.571,4
lata-mangeshkar-wins-voice-of-century-award,7.4138078512396675,968
law-enforcement-twitter-investigate-isis-threat,40.708,1
lawyer-ram-jethmalani-locks-lips-with-actress,14.425386138613861,202
lawyers-hold-beef-eating-protest-in-chennai,13.384200000000002,5
lawyers-move-sc-against-nirbhaya-case-advocates,5.956294117647057,510
leicester-city-stun-everton-2-2,3.5013750000000003,296
lenovo-releases-guide-to-fix-superfish-adware,8.566851323828928,982
lenovo-s-superfish-malware-under-control,8.961567448031852,2261
lenovo-to-launch-its-first-windows-phone,9.186681846537704,6412
let-there-be-national-debate-on-land-bill-naidu,6.207963316214235,2726
lg-g-flex2-launched-at-rs-55-000,10.268195842238162,5147
lg-samsung-top-2-trusted-brands-in-india,8.491514851485146,101
liberia-lifts-ebola-curfew-re-opens-borders,7.21978947368421,19
lic-to-invest-rs-1-5-lakh-crore-in-railways,8.231181818181817,22
lift-restrictions-on-haj-pilgrims-azam-khan,6.608695652173915,161
like-to-be-india-s-transport-minister-archer,17.700833333333332,6
limit-no-detention-policy-till-class-3-sisodia,4.725714285714285,21
lindt-cafe-reopens-3-months-after-seige,6.701265122265121,777
link-pay-with-productivity-finance-commission,4.332233918128656,171
liverpool-1-2-man-utd-gerrard-red-carded,3.84498117469879,1328
liverpool-beat-burnley-2-0-reach-spot-5,1.69725,4
liverpool-beat-champions-man-city-2-1,1.515,1
lok-sabha-clears-land-bill-amid-protests,6.0860877192982485,114
lok-sabha-passes-insurance-bill,1.949,1
lok-sabha-passes-railway-budget-2015-16,4.50168656716418,134
lok-sabha-s-productivity-may-reach-10-year-high,4.678977883096373,633
ltc-for-central-employees-visiting-saarc-nations,5.429070739549842,311
luis-figo-proposes-48-team-football-world-cup,6.1082722513088985,191
lyrics-of-mclean-s-american-pie-to-be-auctioned,0.43799999999999994,1
m-amp-amp-m-plans-to-invest-rs-4-000-cr-on-plant-in-tn,1.8319999999999999,2
m-amp-amp-m-posts-q3-net-profit-of-rs-930-32-cr,0.467,1
madhya-pradesh-governor-asked-to-resign,3.1126901408450705,71
madonna-falls-of-stage-at-brit-awards,6.185676056338029,71
magnitude-6-1-earthquake-hits-japan,4.494477941176469,136
maha-autistic-students-to-use-calculator-in-xii,8.499138038942965,2876
maharashtra-bans-sale-possession-of-beef,9.55975,4
maharashtra-gutka-sale-to-be-non-bailable,9.879539283938337,4022
maharashtra-leads-in-cases-of-rapes-assaults,6.504318965517236,696
maharashtra-muslim-quota-in-education-scrapped,14.520249999999999,4
mahatma-gandhi-s-statue-unveiled-in-london,5.684544585987257,314
mahatma-gandhi-was-a-british-agent-katju,11.031071428571426,28
mahatma-gandhi-was-british-agent-sadhvi-prachi,9.68883916083915,2431
mahindra-launches-amp-lsquo-xuv500-xclusive-edition-amp-rsquo,8.379460747663547,1070
maintain-sanctity-of-state-flag-says-j-amp-amp-k-govt,5.551694117647059,170
make-defence-business-easier-anil-ambani,6.98216129032258,62
maldives-ex-prez-nasheed-jailed-for-13-years,6.369570652173913,184
man-city-3-0-west-brom-wrong-player-sent-off,3.938900184842889,541
man-dies-after-being-hit-by-haryana-cm-s-convoy,3.4784999999999995,2
man-finds-hanks-lost-credit-card-returns-it,5.063817073170733,328
man-held-for-mamata-joke-to-get-rs-50k-as-relief,11.672289855072464,138
man-impersonating-as-ex-cricketer-deceives-bbc,7.001091062394604,593
man-inserts-iron-rod-into-minor-s-private-parts,10.544285714285715,14
man-jailed-for-collecting-garbage-too-early,16.312347826086956,23
man-kills-wife-2-kids-out-of-depression,4.985862068965516,29
man-opens-plane-mistaking-handle-for-handrail,11.384858141858134,1001
man-sentenced-to-jail-for-drunk-driving-in-delhi,2.224,1
man-ties-daughter-to-bike-takes-her-to-school,10.490566300366284,2730
man-under-tax-probe-funded-kiran-bedi-s-ngo,8.475999999999999,2
man-uses-railway-station-kitchen-as-toilet,8.364283018867924,53
man-who-allegedly-harassed-girls-beaten-to-death,6.363539007092199,141
manchester-city-2-0-leicester-city,4.6732,5
manchester-united-beat-tottenham-3-0,3.00493387096774,620
manchester-utd-win-3-1-over-preston-north-end,4.817624999999999,24
manjhi-cabinet-hikes-mla-fund-by-1-crore,4.816793650793651,63
manjhi-lands-in-trouble-over-commission-remark,0.5660000000000001,1
manjhi-offers-ministerial-berths-to-supporters,6.253929203539822,113
manmohan-is-paying-for-sins-of-cong-javadekar,4.8381088235294145,340
manmohan-sonia-advani-on-ndmc-defaulters-list,5.398395604395604,182
manoj-bajpayee-plays-gay-professor-in-aligarh,17.314666666666668,3
many-russian-soldiers-dying-in-ukraine-nato,7.233600000000001,5
maratha-mandir-takes-down-ddlj-after-1009-weeks,5.6219421487603265,242
marijuana-114-times-less-deadly-than-alcohol,5.832836734693879,98
marijuana-legalized-in-us-capital-washington-d-c,7.687271739130432,92
markovic-given-4-match-european-ban,3.225914893617021,47
mars-intl-to-set-up-plant-in-india,4.810960000000001,25
martin-crowe-inducted-in-hall-of-fame,5.138175159235668,314
maruti-recalls-33k-units-of-alto-800-alto-k10,4.364365853658538,82
mary-kom-to-be-brand-ambassador-of-northeast,3.2991705202312156,346
mary-kom-to-quit-boxing-after-2016-olympics,3.424,1
masked-gunmen-open-fire-near-qutub-minar-1-dead,10.440344827586205,29
mass-brawl-in-turkish-parliament,6.431591304347827,115
massive-fire-breaks-out-in-parliament-complex,5.307544956140354,912
maulvi-and-pandit-attend-censor-board-screening,8.79713253012048,415
mccullum-scores-fastest-50-in-world-cup-history,5.676942953020138,298
meenakshi-lekhi-defends-mohan-bhagwat-s-remark,5.0429047619047624,42
men-identify-with-lobsters-women-with-mini-pigs,3.2445000000000004,2
men-take-twice-as-many-selfies-as-women-per-week,3.2424999999999997,2
men-with-low-iq-likely-to-be-heavy-drinkers,8.207163616792249,929
mercury-dips-as-snowfall-rains-lash-north-india,20.675,1
messi-better-than-ronaldo-pele,7.156785902503297,1518
mexico-man-has-largest-harry-potter-collection,8.290079861111117,576
mh370-anniversary-kin-pledge-to-continue-search,7.395800000000001,5
michelle-obama-shows-her-dance-moves-on-tv,4.5220741935483915,310
micromax-announces-canvas-selfie-a255,11.54471093749999,2048
microsoft-gains-share-in-slowing-tablet-market,4.43753235294118,340
microsoft-lumia-532-launched-at-rs-6-499,8.145035714285715,56
microsoft-s-cortana-coming-to-ios-android,7.040618243243245,296
militant-attack-in-pakistan-s-mosque-kills-10,0.609,1
mim-leader-owaisi-banned-from-entering-bengaluru,6.6243757225433555,173
minister-calls-cong-leaders-amp-quot-angrezon-ki-aulaad-amp-quot,6.328353086419763,405
minister-wants-law-to-keep-tigers-as-pets,9.680650571791617,1574
misbah-ul-haq-shahid-afridi-retire-from-odis,10.02303164556962,632
missing-spacecraft-found-on-mars-after-12-years,2.955,6
missouri-eight-killed-in-series-of-shootings,4.901179054054053,296
mla-takes-oath-in-the-name-of-mata-vaishno-devi,7.258813939751931,1693
mnrega-is-a-living-example-of-cong-s-failure-pm,8.167799999999996,215
mo-farah-breaks-indoor-two-mile-world-record,7.2416137710898205,2193
mobile-numbers-portable-all-over-india-from-may,5.238313725490195,51
modi-amp-quot-allergic-amp-quot-to-me-anna-hazare,7.180802469135804,81
modi-attends-tilak-ceremony-of-mulayam-s-kin,6.695566750629725,397
modi-calls-for-innovation-in-renewable-energy,2.4995,6
modi-condemns-j-amp-amp-k-govt-s-move-to-release-alam,6.139166666666667,18
modi-considered-kejriwal-small-leader-book,7.719443113772459,501
modi-govt-to-table-land-acquisition-bill-today,8.201883801295903,2315
modi-govt-worse-than-upa-says-delhi-cm-kejriwal,8.856176470588236,34
modi-pulls-up-mps-for-absence-in-lok-sabha,8.411918699186986,3813
modi-s-brother-protests-against-bjp-govt,21.627,2
modi-seeks-greater-presence-of-indians-at-imf,5.663134011090575,1082
modi-seeks-oppn-cooperation-for-budget-session,5.489951310861422,267
modi-was-meditating-on-lok-sabha-poll-result-day,6.637205882352942,374
modi-will-visit-pak-next-year-sartaj-aziz,5.28088888888889,18
modi-wore-a-rs-9-27-000-personalised-suit,1.905,2
mohammed-shami-out-of-uae-tie-due-to-knee-injury,4.4005158730158715,126
molecule-shows-ability-to-block-aids-virus,6.520514170040488,247
monetary-policy-panel-to-be-created,10.28,1
monkey-to-inherit-fortune-from-ostracised-couple,7.123093749999997,128
monroe-s-last-pics-to-be-auctioned,4.3055,2
mosque-not-a-religious-place-subramanian-swamy,5.160410071942443,278
mother-2-children-step-out-of-home-after-30-yrs,5.558336283185839,113
mother-gives-birth-to-gay-son-s-baby,11.136808,500
moto-e-2nd-gen-launched-at-rs-6-999,9.941321428571428,28
motorola-moto-turbo-up-for-pre-order-on-flipkart,7.675416666666666,12
motorola-to-launch-moto-e-2nd-gen-on-march-10,7.1888749999999995,8
movie-review-dum-laga-ke-haisha-has-a-story,9.72712785388128,219
mp-cm-involved-in-education-scam-cong,2.9152812500000005,32
mp-congress-workers-protest-near-assembly,3.505682926829267,41
mp-governor-ram-naresh-yadav-tenders-resignation,5.127573333333333,75
mps-had-a-nap-during-president-s-speech-pawar,9.182074712643688,1218
mufti-asks-police-to-release-political-prisoners,1.9556666666666667,3
mufti-credits-militants-pak-for-peaceful-polls,3.7255,4
mufti-mohammad-sayeed-takes-oath-as-j-amp-amp-k-cm,7.402197464464078,2603
mufti-mohammed-likely-to-be-j-amp-amp-k-cm-sources,6.151957173447537,467
muhammad-ali-s-phantom-punch-gloves-fetch-1-mn,7.895974529346622,903
mukul-roy-denies-reports-about-forming-new-party,0.9623333333333334,3
mukul-roy-removed-as-tmc-leader-in-rajya-sabha,5.210888324873098,197
mulayam-hospitalised-swine-flu-suspected,4.955777777777778,9
mulayam-mamata-to-attend-nitish-s-swearing-in,5.2554149184149255,1287
mulayam-praises-railway-budget,5.012423529411764,85
mumbai-attack-mastermind-lakhvi-detained-again,4.973828451882845,239
mumbai-girl-drags-drunk-molester-to-cops,9.29530319148936,188
mumbai-hsc-paper-leaked-on-whatsapp,8.476,28
mumbai-mayor-calls-swine-flu-a-heart-disease,6.165994490358122,363
mumbai-s-monorail-service-gets-disrupted,6.7366392405063324,316
mumbai-to-get-special-nightlife-zones,4.620807692307693,26
mummies-found-embracing-on-mexico-s-highest-peak,9.53957142857143,7
murdered-victim-fed-to-his-own-mother-by-is-men,29.942,2
musharraf-denied-exemption-from-murder-case,5.020735163861827,1129
muslim-brotherhood-leader-sentenced-to-death,6.27994080338267,946
muslims-asking-special-treatment-go-to-pak-sena,2.5263999999999998,5
muslims-responsible-for-their-bad-name-madani,7.12096892655367,354
my-govt-s-only-religion-is-india-first-pm-modi,5.521102941176472,204
myanmar-about-40-killed-as-ferry-sinks,4.071260638297871,188
myanmar-declares-martial-law-in-kokang-region,9.153164383561649,73
n-korea-fires-two-missiles-near-korean-peninsula,3.553,1
nagaland-rape-accused-beaten-to-death,11.931,3
naidu-rules-out-lifting-afspa-from-j-amp-amp-k,5.122628048780489,164
najeeb-jung-stresses-on-full-statehood-to-delhi,8.879863636363636,44
narendra-modi-tops-global-survey-of-leaders,5.918715555555552,225
nasa-clicks-photos-of-dwarf-planet-ceres,0.9315,2
nasa-s-curiosity-rover-clicks-selfie-on-mars,5.536440476190475,84
national-parties-fund-collection-rise-5-times,2.42,2
navy-can-shoot-anyone-entering-its-waters-sl-pm,6.777818471337577,628
naxals-kill-police-jawan-in-chhattisgarh,3.787952380952381,21
nda-govt-incurs-travel-bills-of-rs-317-crore,8.780289855072455,552
nda-govt-to-notify-ban-against-isis,0.42100000000000004,1
ndmc-to-launch-all-women-cab-service,5.704818079096044,885
need-right-script-to-work-with-karisma-bebo,4.074999999999999,3
netanyahu-calls-for-global-unity-against-iran,1.307,1
new-google-web-store-to-sell-nexus-chromebooks,3.5789770992366425,131
new-jet-airways-flights-from-kerala-to-doha,4.954584905660379,371
new-spy-cables-leak-from-mi6-mossad-amp-amp-fsb,3.886658536585366,41
new-theory-says-big-bang-never-happened,1.0490000000000002,2
new-york-declares-eid-as-holiday-diwali-ignored,14.7435,2
new-zealand-beat-west-indies-enter-semi-final,4.24533417085427,398
new-zealand-has-been-snooping-on-india-snowden,6.982101265822785,158
new-zealand-manage-win-against-scotland,3.5757804878048782,41
new-zealand-thrash-afghanistan-by-six-wickets,6.329,5
new-zealand-to-send-non-combat-troops-to-iraq,7.319985411764696,2125
new-zealand-trounces-england-by-8-wickets,4.202898692810457,306
new-zealand-win-thriller-against-australia,6.403541131105403,778
newborn-baby-survives-fall-through-train-toilet,6.0679418604651145,172
nexus-9-tablet-unveiled-in-india-at-rs-43-073,6.51645283018868,53
nicki-minaj-tour-crew-member-stabbed-to-death,6.0396399999999995,100
nifty-ends-at-record-high-of-8-996,1.025,1
niger-chad-launch-offensive-against-boko-haram,3.3886666666666665,9
nigeria-kills-300-boko-haram-militants,4.767036363636364,55
nigeria-suicide-attack-kills-11,4.986978260869565,46
nigeria-teenage-girl-blows-self-kills-16,5.013904761904762,21
nigerian-army-recaptures-baga-town,5.038376095118903,1598
niko-to-sell-stake-in-reliance-industries-block,5.2875,2
nimrat-kaur-to-play-lawyer-in-azharuddin-biopic,7.857944444444447,90
nirbhaya-s-mother-reacts-to-rapist-s-interview,13.971250000000001,4
nitish-assumed-i-ll-work-as-a-puppet-manjhi,0.805,1
nitish-kumar-sworn-in-as-the-cm-of-bihar,6.939569595261606,1013
nitish-kumar-to-take-oath-as-bihar-cm-on-sunday,4.890786407766987,515
nitish-kumar-wins-trust-vote-in-bihar-assembly,4.365928571428572,14
nitish-to-observe-fast-against-land-bill,2.5317142857142847,140
no-access-to-info-on-ministers-amp-rsquo-assets-pmo,7.1152937062937065,143
no-autographs-during-matches-bcci,5.7804705882352945,17
no-breakthrough-in-talks-with-india-pak,5.6754999999999995,4
no-compensation-for-unhappy-clubs-fifa,4.602013333333335,75
no-demolition-in-delhi-orders-aap-government,3.2206857142857133,35
no-eye-contact-biggest-fault-during-job-inteview,22.67566666666667,3
no-holi-mass-gathering-says-telangana-govt,3.69,1
no-indian-city-in-top-10-fastest-growing-metros,5.513999999999999,1
no-inter-country-adoption-of-orphans-panel,15.443,4
no-item-number-in-prem-ratan-dhan-payo,7.0810583333333295,120
no-of-japanese-companies-in-india-sees-13-jump,7.143670872765523,1902
no-pollution-clearance-for-delhi-small-industry,4.848545454545453,44
no-proposal-to-delete-article-370-says-govt,4.700979166666666,48
no-proposal-to-legalize-prostitution-govt,6.7970747330960855,281
no-proposal-to-make-aadhaar-mandatory-centre,6.031952586206893,464
no-proposal-to-regulate-e-commerce-ram-vilas,4.7211649122807,285
no-record-of-modi-s-claim-of-being-a-tea-seller,10.740946971736228,3715
no-role-of-modi-in-bihar-political-crisis-naidu,2.298083333333333,12
no-sense-in-today-s-lyrics-bappi-lahiri,2.88,1
no-snooping-on-rahul-gandhi-delhi-police,5.2265763546798025,203
